"","B","F","BBmsy","FFmsy","Overfishing_ind","BB0","procB","BBfrac","SPt","pOFLH","pOFLB"
"1976",13.0418231379321,0.0375790574578456,2.2100214582834,0.312615648655443,0.312615648655443,0.727088754419872,-0.0460479822737585,2.54904435788166,-0.254802338341778,0,0
"1977",12.3310368037871,0.0418502254130744,2.08614744648423,0.349377810568414,0.349377810568414,0.686334670061792,-0.0496143396362774,2.40616775834398,-0.208579739304263,0.000166666666666667,0
"1978",12.5415258886158,0.0486225509818366,2.12206520482657,0.406038290372537,0.406038290372537,0.698151477575946,0.020614836092907,2.44759539195683,0.705844067311755,0.0006,0
"1979",12.3178724734495,0.0444194494040559,2.08676210593769,0.370046477425307,0.370046477425307,0.686536890712064,-0.00384078795704013,2.40687670811729,0.394709139878765,0.0002,0
"1980",11.6916535022446,0.0430998124088116,1.97565193413793,0.360173889578072,0.360173889578072,0.649982061746729,-0.045887762210481,2.27872195402298,-0.0814202246032608,0.0000666666666666667,0
"1981",11.130656607563,0.0579396039386903,1.88533396469712,0.48274543485731,0.48274543485731,0.620267789219503,-0.0456904532383451,2.17454897888941,-0.0170817759487993,0.0059,0
"1982",10.6628690928695,0.0613672327216355,1.80502074540195,0.51224798270449,0.51224798270449,0.593845041891914,-0.032312675374693,2.08191550796073,0.185707223336354,0.0113666666666667,0
"1983",9.90912057295449,0.0832221628549781,1.67608193922627,0.694642614679048,0.694642614679048,0.551424659217676,-0.0612465325509757,1.93319716173734,-0.0604108368584294,0.1134,0.000133333333333333
"1984",9.44128589656979,0.0699663140006333,1.59749743787023,0.582490535640242,0.582490535640242,0.525570653595463,-0.0230228531324126,1.84255759846624,0.372753927752414,0.0382,0.000366666666666667
"1985",10.0991247523057,0.0896669515823446,1.7104046134432,0.746434866614902,0.746434866614902,0.562716690048965,0.0699449497309645,1.97278502127244,1.29391249037821,0.165233333333333,0
"1986",10.424083035029,0.0888783156732018,1.76408856002209,0.741126836703533,0.741126836703533,0.580378506726845,0.0604755988009924,2.03470422147876,1.20478873879285,0.158066666666667,0
"1987",10.984872406133,0.100325374684832,1.86178383454953,0.835545988965104,0.835545988965104,0.612519884903346,0.0863832813605268,2.14738619901907,1.48785551456215,0.276066666666667,0
"1988",11.3295625351005,0.100476657194456,1.92201750371948,0.83689732319587,0.83689732319587,0.632336535699547,0.0817464969031534,2.21685986588175,1.43738013758558,0.2783,0
"1989",11.2089544083416,0.10191124012181,1.90368006781583,0.847322204072465,0.847322204072465,0.626303588200117,0.0450746917289051,2.1957094207795,1.01993728719586,0.2961,0
"1990",10.5939148093917,0.0830210988157134,1.79540038760631,0.692703544787789,0.692703544787789,0.590679980330866,0.000713622304857831,2.07081936286772,0.53756687586824,0.112266666666667,0
"1991",10.1601529493937,0.0609861812995253,1.72151374624733,0.508930814594147,0.508930814594147,0.566371552992925,-0.0097322493682106,1.98559832323798,0.455984091623712,0.011,0
"1992",9.85739586837741,0.0706337258721703,1.6717712914269,0.58912476971061,0.58912476971061,0.550006472291283,-0.024591398120694,1.92822524962734,0.33889280637453,0.0405333333333333,0.0000666666666666667
"1993",9.6302024453493,0.0522381632583708,1.63294119407001,0.435625015546952,0.435625015546952,0.537231516186033,-0.0125185108067642,1.88343851680508,0.473749025866609,0.00213333333333333,0.000266666666666667
"1994",9.66150238522677,0.0645231515298706,1.6364413586933,0.537888229205853,0.537888229205853,0.538383057193327,-0.00779946123120723,1.8874756155632,0.532837422719229,0.0171,0.0001
"1995",9.54310525253774,0.0719234665695376,1.61615798952087,0.5993859728454,0.5993859728454,0.531709904961369,-0.0101800555425109,1.86408072609097,0.509847324027864,0.0452,0.000166666666666667
"1996",9.23293782369247,0.0584860528626083,1.5653406922249,0.487178240879412,0.487178240879412,0.514991205124578,-0.0239758693063117,1.80546792644164,0.387706915446146,0.007,0.0004
"1997",9.35529827453572,0.0635280022412361,1.58315690533508,0.531022756794417,0.531022756794417,0.520852672283733,0.00164140524767642,1.8260171918513,0.640217859083263,0.0167333333333333,0.000366666666666667
"1998",9.22847824096021,0.0628791181013773,1.56233163464001,0.524805102288745,0.524805102288745,0.514001236487314,-0.0153581522554035,1.80199727178778,0.477544211985241,0.0149666666666667,0.000633333333333333
"1999",9.31794285008338,0.0449296533423814,1.57779208824596,0.375166737606684,0.375166737606684,0.519087667622627,0.00465019960575552,1.81982939820757,0.668212344762102,0.0005,0.0005
"2000",9.6315525195495,0.0643592232187493,1.63357845124675,0.536225971181548,0.536225971181548,0.537441171402342,0.0111818896993561,1.88417353084977,0.727662443613754,0.0175333333333333,0.000233333333333333
